CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
21499,,Bailey,L,Ramirez,,6492 Crossbow Way,,San Carlos,California,United States,94070,237-555-0166,1951-10-24,Partial College,Professional,F,M,1,1,2,4,87198
21500,,Devin,J,Long,,6199 G St.,,Tacoma,Washington,United States,98403,945-555-0189,1952-02-17,Partial High School,Skilled Manual,M,M,1,2,1,2,91030
21501,,Deb,,Foster,,2866 Reisling Court,,Oak Bay,British Columbia,Canada,V8P,741-555-0174,1952-02-03,Partial High School,Skilled Manual,M,S,1,3,1,2,81401
21503,,Melanie,K,Long,,4682 Deermeadow Way,,Lynnwood,Washington,United States,98036,849-555-0127,1952-06-26,High School,Professional,F,M,1,2,1,2,80238
21504,,Chloe,D,Torres,,6963 Grand View Avenue,,Bremerton,Washington,United States,98312,494-555-0164,1952-04-20,High School,Professional,F,M,1,2,1,2,73772
21506,,Randall,,Gutierrez,,Auf den Kuhlen Straße 56,,Poing,Saarland,Germany,66041,1 (11) 500 555-0158,1957-10-23,Partial College,Professional,M,M,1,2,4,4,163183
21507,,Hunter,L,Smith,,3586 Orchid Ct.,,Billericay,England,United Kingdom,CM11,1 (11) 500 555-0137,1957-01-15,Partial College,Professional,M,M,0,3,3,3,180481
21508,,Suzanne,,Li,,1893 Cranberry Way,,Berks,England,United Kingdom,SL4 1RH,1 (11) 500 555-0117,1956-03-25,High School,Professional,F,M,1,4,4,4,138674
21509,,Michele,C,Lopez,,891 Melinda Court,,London,England,United Kingdom,SE1 8HL,1 (11) 500 555-0156,1955-11-21,Partial College,Professional,F,M,1,3,4,4,140581
21510,,Carol,,Perry,,Wasserstr 63,,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0163,1954-12-20,Partial College,Professional,F,M,0,1,2,3,93350
21511,,Richard,D,Sanders,,7948 Sony Hill Circle,,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0120,1954-02-06,Partial College,Professional,M,M,1,1,2,4,119954
21512,,Emma,I,Russell,,2609 Amarillo,,Billericay,England,United Kingdom,CM11,1 (11) 500 555-0178,1954-11-23,Partial College,Professional,F,M,0,1,2,4,100852
21513,,Stacey,,Xu,,"55, avenue du Président-Kennedy",,Paris,Seine (Paris),France,75008,1 (11) 500 555-0121,1944-04-26,High School,Professional,F,M,1,2,1,5,81822
21514,,Krystal,A,Zhu,,Auf den Kuhlen Straße 25,,München,Hessen,Germany,80074,1 (11) 500 555-0115,1944-03-11,Bachelors ,Management,F,M,1,4,4,4,150036
21515,,Barbara,,Yuan,,3402 Wawona Lane,,Bracknell,England,United Kingdom,RG12 8TB,1 (11) 500 555-0125,1944-02-14,Bachelors ,Management,F,M,1,3,4,4,155261
21516,,Larry,,Serrano,,4161 Willow Lake Rd.,,London,England,United Kingdom,EC1R 0DU,1 (11) 500 555-0130,1944-04-12,Bachelors ,Management,M,M,1,4,4,4,185811
21517,,Gerald,,Subram,,9067 Indigo Ct.,,London,England,United Kingdom,W1Y 3RA,1 (11) 500 555-0143,1944-10-17,Graduate Degree,Management,M,M,1,2,4,4,183630
21519,,Franklin,,Becker,,Kampstr 2842,,Werne,Nordrhein-Westfalen,Germany,59368,1 (11) 500 555-0168,1945-04-08,Bachelors ,Management,M,S,1,4,3,3,124068
21521,,Joanna,,Romero,,1144/118 rue Faubourg St Antoine,,Lille,Nord,France,59000,1 (11) 500 555-0115,1946-02-08,Partial College,Professional,F,S,0,2,0,5,114953
21522,,Morgan,C,Bryant,,"10, rue Philibert-Delorme",,Paris,Seine (Paris),France,75007,1 (11) 500 555-0164,1946-07-11,Partial College,Professional,F,S,0,2,0,5,106164
21523,,Timothy,L,Green,,Altendorfer Straße 461,,Saarlouis,Saarland,Germany,66740,1 (11) 500 555-0144,1946-08-25,Bachelors ,Management,M,M,1,0,5,5,169881
21524,,Faith,V,Wood,,7591 Signal Court,,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0189,1953-02-11,Partial College,Professional,F,S,1,1,2,4,105389
21525,,Victoria,L,Howard,,4858 Shannon Lane,,Kirkby,England,United Kingdom,KB9,1 (11) 500 555-0161,1953-08-13,Partial College,Professional,F,M,1,2,2,4,96798
21526,,Jonathon,O,Munoz,,Residenz Straße 423,,Offenbach,Saarland,Germany,63009,1 (11) 500 555-0115,1953-11-07,Partial College,Professional,M,S,1,2,2,4,114487
21527,,Sergio,,Patel,,"77, rue du Puits Dixme",,Les Ulis,Essonne,France,91940,1 (11) 500 555-0161,1954-09-21,High School,Professional,M,S,1,2,2,4,122841
21528,,Jay,J,Moreno,,Zollstr 2,,Paderborn,Hamburg,Germany,33041,1 (11) 500 555-0141,1954-05-06,Partial College,Professional,M,M,1,4,4,4,141107
21529,,Kristi,L,Martinez,,"6, avenue de Norvege",,Orleans,Loiret,France,45000,1 (11) 500 555-0180,1953-03-04,Bachelors ,Management,F,S,1,3,4,4,106085
21530,,Toni,,Raman,,"501, rue Henri Gagnon",,Saint Ouen,Loir et Cher,France,41100,1 (11) 500 555-0169,1953-02-03,Bachelors ,Management,F,M,0,4,4,4,115895
21531,,Kari,C,Vance,,"33, place de la République",,Saint-Denis,Seine Saint Denis,France,93400,1 (11) 500 555-0146,1953-02-10,Bachelors ,Management,F,M,1,4,4,4,103051
21532,,Sierra,L,Turner,,Nonnendamm 4,,Saarlouis,Saarland,Germany,66740,1 (11) 500 555-0159,1953-03-25,Bachelors ,Management,F,M,0,2,5,5,157062
21533,,Gilbert,D,Tang,,2014 Delta Road,,Milton Keynes,England,United Kingdom,MK8 8DF,1 (11) 500 555-0174,1953-06-24,Partial College,Professional,M,M,1,2,5,5,160849
21534,,Warren,F,Rai,,8222 Northridge Road,,London,England,United Kingdom,SW6 SBY,1 (11) 500 555-0127,1952-04-26,High School,Professional,M,S,0,3,5,5,171481
21535,,Alfredo,,Sandberg,,"3, rue de l'Espace De Schengen",,Roissy en Brie,Seine et Marne,France,77680,1 (11) 500 555-0198,1951-07-27,High School,Professional,M,S,1,2,2,4,111434
21536,,Billy,L,Rubio,,Buergermeister-ulrich-str 321,,Dresden,Hessen,Germany,1071,1 (11) 500 555-0111,1951-02-19,High School,Professional,M,M,1,2,1,4,112038
21537,,Gloria,M,Navarro,,Hellweg 4924,,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0146,1951-06-08,High School,Professional,F,M,0,2,1,4,93418
21538,,Tara,W,Luo,,"52, rue Henri Gagnon",,Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0181,1950-04-10,High School,Management,F,M,1,2,2,5,83238
21539,,Phillip,,Raman,,"151, rue de la Centenaire",,Versailles,Yveline,France,78000,1 (11) 500 555-0156,1950-03-26,Partial College,Management,M,M,1,4,4,4,113567
21540,,Ross,,Rubio,,3177 Lincoln Drive,,London,England,United Kingdom,W1V 5RN,1 (11) 500 555-0180,1950-02-17,Bachelors ,Management,M,S,0,3,5,5,163361
21541,,Daisy,,Gutierrez,,2076 Westover Dr,,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0114,1950-03-26,Partial College,Management,F,M,0,3,5,5,131945
21542,,Patricia,L,Vance,,"7, place de Brazaville",,Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0158,1949-05-24,Partial High School,Skilled Manual,F,M,0,3,1,5,67984
21543,,Naomi,,Romero,,"8080, quai de l´ Iton",,Les Ulis,Essonne,France,91940,1 (11) 500 555-0177,1949-02-02,High School,Management,F,M,1,3,1,5,111812
21544,,Gary,E,Moreno,,3597 Pine St.,,High Wycombe,England,United Kingdom,HP10 9QY,1 (11) 500 555-0117,1949-04-26,High School,Management,M,M,1,4,5,5,167307
21545,,Michele,M,Schmidt,,8827 Bidwell Street,,York,England,United Kingdom,Y024 1GF,1 (11) 500 555-0136,1949-10-13,High School,Management,F,M,1,4,5,5,134805
21546,,Cory,B,Garcia,,Nonnendamm 36,,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0116,1948-05-25,Partial High School,Skilled Manual,M,M,1,4,1,4,111964
21549,,Jerome,J,Ruiz,,Parkstr 4851,,Berlin,Hessen,Germany,14129,1 (11) 500 555-0117,1947-03-23,High School,Management,M,S,1,4,4,4,120353
21550,,Kara,L,Deng,,Am Karlshof 68,,Berlin,Saarland,Germany,12171,1 (11) 500 555-0119,1947-08-26,High School,Management,F,M,0,4,4,4,101193
21551,,Elijah,D,Butler,,8001 Roosevelt Avenue,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0114,1975-08-20,Bachelors ,Professional,M,S,0,3,0,0,90678
21552,,Francis,,Alvarez,,5287 Race Road,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0176,1975-11-19,Bachelors ,Professional,M,M,0,3,0,0,129905
21553,,Allen,,Suri,,3840 Gold Crest Ct,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0133,1975-10-17,Bachelors ,Professional,M,M,1,2,0,0,126960
21554,,Molly,,Rana,,8970 Kahrs Avenue,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0193,1973-07-24,Bachelors ,Professional,F,S,0,3,0,0,112438
21555,,Jarrod,C,Madan,,1355 Sequoia Drive,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0171,1974-03-09,Bachelors ,Professional,M,S,1,2,0,0,138288
21556,,Gloria,G,Serrano,,9687 Maywood Ln.,,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0133,1974-05-27,Bachelors ,Professional,F,S,0,3,0,0,110424
21557,,Kate,,Lal,,591 Merriewood Drive,,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0160,1974-04-16,Partial College,Management,F,S,1,3,5,5,154233
21558,,Nicole,A,Coleman,,1955 Wallace Dr.,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0165,1973-12-24,High School,Management,F,S,1,2,5,5,100875
21559,,Pedro,,Malhotra,,2725 Deerwood Court,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0175,1973-04-07,High School,Management,M,M,0,2,5,5,126380
21560,,Kristopher,L,Lopez,,946 Hanson Lane,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0193,1973-09-12,Partial High School,Professional,M,M,1,4,5,5,153639
21561,,Albert,L,Navarro,,7514 Woodcrest Dr.,,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0190,1972-05-20,Bachelors ,Professional,M,S,0,3,0,0,124977
21562,,Drew,M,Jai,,9976 Manila Avenue,,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0171,1972-10-19,High School,Management,M,S,1,3,5,5,120213
21563,,Carla,L,Mehta,,9218 Gold Crest Ct.,,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0132,1971-12-25,Bachelors ,Professional,F,S,1,4,0,0,109321
21564,,Erica,A,Liu,,3691 Macaroon Drive,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0112,1971-08-01,Bachelors ,Professional,F,S,1,4,0,0,105949
21565,,Sheena,J,Shan,,4948 Muy Verde,#52,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0143,1972-11-11,High School,Management,F,M,1,3,5,5,128483
21566,,Jermaine,,Garcia,,4330 Reliz Valley Road,,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0121,1972-01-15,High School,Management,M,M,1,3,5,5,159896
21567,,Candace,L,Sanchez,,9956 La Salle St.,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0110,1971-07-13,High School,Management,F,M,0,3,5,5,93331
21568,,Jacquelyn,J,Hernandez,,5621 Arcadia Pl.,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0149,1971-11-21,High School,Management,F,M,1,4,5,5,87864
21569,,Brendan,A,Rai,,6185 Hearturou Court,,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0110,1970-09-14,Bachelors ,Professional,M,S,1,4,0,0,130814
21570,,Barry,A,Kovár,,2374 Turning Way,,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0133,1970-07-02,High School,Management,M,M,1,4,5,5,119887
21571,,Darryl,K,Yang,,1490 Marina Pkwy.,,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0125,1970-04-25,High School,Management,M,M,1,4,5,5,145767
21573,,Jimmy,E,Munoz,,3111 First Ave.,,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0114,1969-08-03,Bachelors ,Management,M,S,1,4,5,5,161498
21574,,Fernando,,Lewis,,3893 San Francisco,,Sedro Woolley,Washington,United States,98284,226-555-0167,1964-07-18,Partial College,Professional,M,M,1,1,2,5,111750
21575,,Justin,,Foster,,9123 Springfield Drive,,Fremont,California,United States,94536,497-555-0196,1956-08-15,Partial College,Professional,M,M,0,2,0,3,135067
21576,,Benjamin,,Gonzales,,2639 Parkview Court,,Oregon City,Oregon,United States,97045,834-555-0135,1956-10-12,Partial College,Professional,M,M,0,2,0,3,116964
21577,,Tiffany,,Ma,,5444 Bellord Ct.,,Cliffside,British Columbia,Canada,V8Y 1L1,865-555-0197,1934-03-11,Graduate Degree,Management,F,M,1,2,0,2,75829
21578,,Jordan,P,Green,,9514 Plymouth Dr.,,Tacoma,Washington,United States,98403,590-555-0171,1934-04-21,Graduate Degree,Management,M,M,1,2,0,2,116606
21579,,Wyatt,,Jackson,,2947 Vine Lane,,Woodburn,Oregon,United States,97071,972-555-0149,1934-11-04,Graduate Degree,Management,M,M,1,2,0,2,121389
21580,,Mariah,J,Ward,,6246 Hermosa,,Langley,British Columbia,Canada,V3A 4R2,403-555-0156,1963-12-28,Partial College,Professional,F,S,1,2,3,4,106957
21582,,Amber,W,Roberts,,9665 Geneva Ave.,,Cliffside,British Columbia,Canada,V8Y 1L1,597-555-0197,1972-03-13,Graduate Degree,Skilled Manual,F,M,1,0,1,1,58275
21583,,Jaclyn,M,Lal,,5514 Chilpancingo,,Casper,Wyoming,United States,82601,804-555-0142,1972-04-05,Bachelors ,Skilled Manual,F,M,1,0,1,1,54674
21584,,Gavin,W,Bryant,,3519 Woodruff Lane,,Everett,Washington,United States,98201,966-555-0153,1972-02-03,Bachelors ,Skilled Manual,M,M,1,0,1,1,64645
21585,,Trinity,O,Gray,,4396 Santa Maria Ct,,Lebanon,Oregon,United States,97355,534-555-0159,1972-06-18,Bachelors ,Skilled Manual,F,M,1,0,1,1,42700
21586,,Stephanie,D,Foster,,1206 Limewood Place,,W. Linn,Oregon,United States,97068,886-555-0126,1972-07-06,Graduate Degree,Skilled Manual,F,M,1,0,0,1,81966
21587,,Jenna,T,Roberts,,4112 N. 8th Street,,Bellflower,California,United States,90706,886-555-0124,1972-05-28,Graduate Degree,Skilled Manual,F,M,1,0,0,1,100511
21588,,Theodore,W,Martin,,3519 Woodruff Lane,,Burbank,California,United States,91502,413-555-0122,1972-02-03,Graduate Degree,Skilled Manual,M,M,1,0,0,1,86794
21589,,Vanessa,,Coleman,,3525 E. Watson Court,,Port Hammond,British Columbia,Canada,V6B 3P7,663-555-0181,1970-03-15,Bachelors ,Skilled Manual,F,M,1,0,1,1,53758
21590,,Taylor,M,Gonzales,,4734 Sycamore Court,,Bellingham,Washington,United States,98225,294-555-0113,1970-11-07,Bachelors ,Skilled Manual,F,M,1,0,1,1,44988
21591,,Clayton,,Goel,,9754 Hilltop Dr,,Colma,California,United States,94014,184-555-0142,1970-09-26,Bachelors ,Skilled Manual,M,M,1,1,1,1,54003
21592,,Christina,,Reed,,9206 Listing Ct.,Unit F,Kirkland,Washington,United States,98033,972-555-0157,1970-03-21,Bachelors ,Skilled Manual,F,M,1,1,1,1,55935
21593,,Marcus,H,Roberts,,4587 Sunset Meadows,,Burbank,California,United States,91502,171-555-0165,1969-11-01,Bachelors ,Skilled Manual,M,S,0,0,2,2,71040
21594,,Brianna,,Moore,,2545 Crowe Place,,Fremont,California,United States,94536,590-555-0112,1969-02-20,Bachelors ,Skilled Manual,F,M,1,0,2,2,50371
21596,,Luke,H,Wright,,2710 Saddlehill Lane,,Woodburn,Oregon,United States,97071,145-555-0162,1971-08-03,Graduate Degree,Professional,M,M,1,0,0,1,119349
21597,,Jose,,Jones,,9642 East L Street,,Coronado,California,United States,92118,993-555-0143,1971-02-03,Graduate Degree,Professional,M,M,1,0,0,3,113186
21598,,Chloe,E,Perez,,7275 Andrea Lane,,Yakima,Washington,United States,98901,531-555-0161,1969-10-14,Graduate Degree,Professional,F,M,1,0,0,1,101113
21599,,Sara,A,Lopez,,7846 Alexander Pl.,,Salem,Oregon,United States,97301,293-555-0155,1969-12-12,Graduate Degree,Professional,F,M,1,0,0,1,103299
21600,,Alexa,R,Bell,,5955 Colfax Street,,Santa Cruz,California,United States,95062,172-555-0127,1968-05-27,Bachelors ,Skilled Manual,F,M,1,0,2,2,70340
21601,,Jacqueline,L,Bell,,2578 South Creek Drive,,San Francisco,California,United States,94109,756-555-0168,1968-02-20,Bachelors ,Skilled Manual,F,M,1,0,2,2,77483
21602,,Manuel,S,Malhotra,,5720 A St.,,Burien,Washington,United States,98168,964-555-0110,1968-12-25,Bachelors ,Skilled Manual,M,M,1,1,2,2,89786
21604,,Melanie,A,Howard,,7136 Almond Drive,,Downey,California,United States,90241,771-555-0195,1967-05-18,Bachelors ,Professional,F,S,0,1,0,0,53554
21605,,Brittney,A,Ye,,3796 Peachwillow,,Burien,Washington,United States,98168,148-555-0174,1970-02-25,Graduate Degree,Professional,F,M,1,0,0,2,91086
21606,,Connor,W,Roberts,,6816 Piedra Dr.,,Edmonds,Washington,United States,98020,377-555-0127,1970-04-11,Graduate Degree,Professional,M,M,1,0,0,2,106411
21607,,Bryce,I,Torres,,6492 Palms Dr.,,Edmonds,Washington,United States,98020,697-555-0138,1970-04-12,Graduate Degree,Professional,M,M,1,0,0,2,107733
21609,,Tabitha,,Blanco,,6693 Ryan Rd,,Chula Vista,California,United States,91910,377-555-0154,1970-07-08,Graduate Degree,Professional,F,S,1,0,0,4,99060
21611,,Ethan,J,Wilson,,452 Rain Drop Circle,,Woodland Hills,California,United States,91364,920-555-0156,1970-03-18,Graduate Degree,Professional,M,M,1,0,0,2,128199
21612,,Spencer,J,Foster,,1750 Morengo Ct.,,Salem,Oregon,United States,97301,775-555-0190,1967-06-24,Bachelors ,Professional,M,S,0,1,0,0,65172
21613,,Caleb,G,Powell,,5528 Ringing Court,,Newton,British Columbia,Canada,V2M1P1,711-555-0115,1967-04-18,Bachelors ,Skilled Manual,M,S,0,1,2,2,63566
21614,,William,A,Thomas,,1277 Live Oak Avenue,,Cliffside,British Columbia,Canada,V8Y 1L1,181-555-0115,1967-08-17,Bachelors ,Skilled Manual,M,M,1,1,2,2,54452
21615,,Grace,J,Torres,,7095 Thames Drive,,Concord,California,United States,94519,630-555-0162,1967-05-19,Bachelors ,Skilled Manual,F,S,0,1,2,2,44990
21617,,Jennifer,,Miller,,2028 Mendocino Drive,,Corvallis,Oregon,United States,97330,414-555-0153,1966-02-27,Graduate Degree,Professional,F,S,0,0,0,0,89947
21618,,Elijah,,Carter,,6262 Pine Tree Dr.,,N. Vancouver,British Columbia,Canada,V7L 4J4,861-555-0126,1966-08-20,Graduate Degree,Professional,M,M,1,0,0,4,136039
21620,,Mariah,,Brooks,,8535 Meadowbrook Court,,Haney,British Columbia,Canada,V2W 1W2,127-555-0131,1969-08-06,Graduate Degree,Professional,F,M,1,0,0,2,103768
21622,,Ethan,R,Winston,,1047 Las Quebradas Lane,,Oak Bay,British Columbia,Canada,V8P,369-555-0123,1969-05-18,Graduate Degree,Professional,M,M,1,0,0,2,124400
19334,,Katherine,,Baker,,1037 Hayes Court,,Stoke-on-Trent,England,United Kingdom,AS23,1 (11) 500 555-0112,1964-04-06,Partial High School,Manual,F,S,1,2,2,3,21449
21625,,Jennifer,T,Hall,,4896 Village Pl.,,Woodburn,Oregon,United States,97071,956-555-0189,1969-08-27,Graduate Degree,Professional,F,M,1,2,5,5,103801
21626,,Brianna,E,Garcia,,7712 Oak Wood Court,,Yakima,Washington,United States,98901,640-555-0169,1969-10-25,Graduate Degree,Professional,F,M,1,2,5,5,96395
21628,,Kelli,T,Xu,,1177 Oily Road,,Burien,Washington,United States,98168,467-555-0163,1965-08-21,Bachelors ,Professional,F,S,0,1,0,0,53808
21629,,Thomas,,Thomas,,7921 Detroit Ave.,,Langley,British Columbia,Canada,V3A 4R2,159-555-0178,1965-08-16,Bachelors ,Skilled Manual,M,S,0,1,3,3,54624
21630,,Faith,,Jenkins,,8576 South Villa Way,,Marysville,Washington,United States,98270,372-555-0114,1965-03-09,Bachelors ,Skilled Manual,F,M,1,2,3,3,63156
21631,,Martin,E,Sanchez,,1267 Baltic Sea Ct.,,Cliffside,British Columbia,Canada,V8Y 1L1,806-555-0119,1965-04-19,Bachelors ,Skilled Manual,M,M,1,3,3,3,61815
21633,,Cameron,F,Zhang,,6436 Brookview Dr,,Puyallup,Washington,United States,98371,193-555-0131,1965-07-17,Bachelors ,Skilled Manual,M,M,1,3,3,3,54642
21634,,Arianna,,Cook,,2748 Pine St.,,Edmonds,Washington,United States,98020,153-555-0177,1965-05-25,Bachelors ,Skilled Manual,F,M,1,3,3,3,42807
21635,,Christian,G,Lewis,,9305 Kentucky Drive,,Palo Alto,California,United States,94303,375-555-0172,1965-03-20,Bachelors ,Skilled Manual,M,M,1,3,3,3,66126
21636,,Katherine,,Rivera,,3069 Yolanda,,Woodland Hills,California,United States,91364,366-555-0111,1965-10-19,Bachelors ,Skilled Manual,F,M,1,3,3,3,48008
21637,,Richard,I,Lewis,,5061 Athecton Circle,,San Diego,California,United States,92102,922-555-0117,1964-04-20,Bachelors ,Professional,M,S,0,1,0,0,90070
21638,,Olivia,J,Harris,,6955 W. Buchanan,,Corvallis,Oregon,United States,97330,131-555-0189,1964-11-02,Bachelors ,Professional,F,S,0,1,0,0,63864
21639,,Anthony,,Wilson,,3196 Rotherham Dr.,,Burien,Washington,United States,98168,148-555-0127,1964-03-26,Bachelors ,Skilled Manual,M,M,1,3,4,4,108731
21640,,Charles,,Cooper,,173 Soto St.,,Daly City,California,United States,94015,525-555-0159,1964-04-07,Bachelors ,Skilled Manual,M,M,0,3,5,5,105703
21642,,Alexandra,,Rodriguez,,333 Merced Circle,,Oak Bay,British Columbia,Canada,V8P,519-555-0137,1964-06-03,Bachelors ,Skilled Manual,F,M,1,2,2,4,71892
21644,,Sydney,,Howard,,8665 Brown Street,,West Covina,California,United States,91791,273-555-0161,1964-05-22,Bachelors ,Skilled Manual,F,M,1,2,2,4,76875
21646,,Luis,D,Bryant,,7954 Vista Avenue,,Lemon Grove,California,United States,91945,412-555-0112,1963-06-05,Bachelors ,Professional,M,M,1,2,2,4,87109
21647,,Blake,,Brown,,5009 Orange Street,,Bremerton,Washington,United States,98312,687-555-0187,1963-02-04,Bachelors ,Professional,M,S,1,2,2,4,100216
21648,,Ronnie,J,Sun,,1464 Lincoln Dr.,,Burbank,California,United States,91502,112-555-0143,1963-10-13,Bachelors ,Professional,M,S,1,2,2,4,111503
21649,,Keith,,Nara,,48 Calico Way,,Concord,California,United States,94519,207-555-0166,1963-09-08,Bachelors ,Professional,M,M,1,2,2,4,95132
